step,time_s,inventory_mol,input_mol,residual_mol,inventory_rate_mol_s,input_rate_mol_s,balance_rate_mol_s,predicted_rate_mol_s,predicted_integral_mol,loop_inventory_mol,supplied_inventory,current_A,capacity_Ah
0.000000000000000000e+00,3.000000000000000000e+02,2.669565878850005403e-01,0.000000000000000000e+00,4.440892098500626162e-16,1.513418681359018297e-18,0.000000000000000000e+00,1.513418681359018297e-18,-1.560322006890010656e-19,1.050439151452772032e-16,2.669565878850003737e-01,2.766810063355797144e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.050000000000000000e+02,2.669565878850004292e-01,0.000000000000000000e+00,3.330669073875469621e-16,1.085747123479609116e-18,0.000000000000000000e+00,1.085747123479609116e-18,-1.581062541938383922e-19,1.042585690080701046e-16,2.669565878850007623e-01,2.766810063355797567e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.100000000000000000e+02,2.669565878850005403e-01,0.000000000000000000e+00,4.440892098500626162e-16,1.199308113000070861e-18,0.000000000000000000e+00,1.199308113000070861e-18,-2.557586111342536857e-19,1.032239068447498744e-16,2.669565878850005403e-01,2.766810063355795450e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.150000000000000000e+02,2.669565878850005958e-01,0.000000000000000000e+00,4.996003610813204432e-16,9.788835953253522563e-19,0.000000000000000000e+00,9.788835953253522563e-19,-1.897655954066245949e-19,1.021100963283976787e-16,2.669565878850005403e-01,2.766810063355794602e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.200000000000000000e+02,2.669565878850004848e-01,0.000000000000000000e+00,3.885780586188047891e-16,1.311534260571520513e-18,0.000000000000000000e+00,1.311534260571520513e-18,-2.886810207998329772e-19,1.009139797878815348e-16,2.669565878850007068e-01,2.766810063355794602e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.250000000000000000e+02,2.669565878850003737e-01,0.000000000000000000e+00,2.775557561562891351e-16,1.247013166104402058e-18,0.000000000000000000e+00,1.247013166104402058e-18,-1.263585335244427901e-19,9.987638090207084536e-17,2.669565878850007623e-01,2.766810063355795450e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.300000000000000000e+02,2.669565878850004848e-01,0.000000000000000000e+00,3.885780586188047891e-16,1.095471609894205998e-18,0.000000000000000000e+00,1.095471609894205998e-18,7.626089777806875250e-20,9.975113681270491027e-17,2.669565878850007068e-01,2.766810063355794602e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.350000000000000000e+02,2.669565878850004848e-01,0.000000000000000000e+00,3.885780586188047891e-16,1.809707089360602704e-18,0.000000000000000000e+00,1.809707089360602704e-18,7.753592224327549158e-21,9.996117303771090102e-17,2.669565878850006513e-01,2.766810063355796720e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.400000000000000000e+02,2.669565878850005958e-01,0.000000000000000000e+00,4.996003610813204432e-16,1.268146670612013787e-18,0.000000000000000000e+00,1.268146670612013787e-18,-1.309272536216750509e-19,9.965323888421753227e-17,2.669565878850005958e-01,2.766810063355797991e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.450000000000000000e+02,2.669565878850006513e-01,0.000000000000000000e+00,5.551115123125782702e-16,1.260102252499945661e-18,0.000000000000000000e+00,1.260102252499945661e-18,1.528175893080628117e-19,9.970796472343349550e-17,2.669565878850004848e-01,2.766810063355797991e-06,0.000000000000000000e+00,0.000000000000000000e+00
